standard_id,query,expected_tier_name,expected_factor_name,expected_scope3_category,top3_hit,first_choice_hit,hit_terms,result_tier,best_name,best_source,best_similarity,latency_sec
RB-00572,鎳鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09710945799999138
RB-00573,廢鋼 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09250608300000351
RB-00574,耐火材料 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0969332499999922
RB-00575,石墨電極 購買商品之上游排放 公噸,Tier 2 - 國際產業,Graphite for batteries,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10037962500000219
RB-00576,氬氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,車用汽油(於移動源使用，2015),,False,False,,1,氬氣,Taiwan EPA,1.0,0.09684270799999695
RB-00577,潤滑油 購買商品之上游排放 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,False,False,,1,潤滑油(未燃燒，2021),Taiwan EPA,1.0,0.09243633299999487
RB-00578,生鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,,False,False,,1,生鐵,Taiwan EPA,1.0,0.09737845799999434
RB-00579,耐火材料 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09555283400000292
RB-00580,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.0966307080000064
RB-00581,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09700237500000242
RB-00582,錳鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,錳(未經塑性加工),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09747183400000381
RB-00583,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09527308299999504
RB-00584,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09186408299999016
RB-00585,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09524858300000005
RB-00586,廢鋼 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09659941700000729
RB-00587,鉻鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0925004580000035
RB-00588,石墨電極 購買商品之上游排放 公噸,Tier 2 - 國際產業,Graphite for batteries,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09209712500000933
RB-00589,軋輥 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0926519580000047
RB-00590,鎳鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09192770800000005
RB-00591,白雲石 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0921017910000046
RB-00592,錳鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,錳(未經塑性加工),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09200995899999498
RB-00593,鉻鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09322641599999315
RB-00594,氮氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,氮氣,,True,True,1:氮氣 | 2:氮氣 | 3:氮氣,1,氮氣,Taiwan EPA,1.0,0.10413666699999169
RB-00595,白雲石 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12513987500000212
RB-00596,電力 購買商品之上游排放 kwh,Tier 1 - 台灣本地,電力排放係數(2011),,False,False,,1,電力間接碳足跡(2021),Taiwan EPA,0.9500000000000001,0.0991623749999917
RB-00597,自來水 購買商品之上游排放 度,Tier 1 - 台灣本地,工業用水（韓國，1998）,,False,False,,1,臺北自來水(2020),Taiwan EPA,0.925,0.09541291599998658
RB-00598,處置 一般事業廢棄物-焚化 mt,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),,True,False,2:廢棄物掩埋清理服務 南部科學工業園區-台南園區,1,廢棄物焚化處理服務(苗栗縣垃圾焚化廠),Taiwan EPA,0.9039684176445008,0.10257008300000336
RB-00599,處置 一般事業廢棄物-掩埋 mt,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),,True,True,1:廢棄物掩埋清理服務 南部科學工業園區-台南園區,1,廢棄物掩埋清理服務(南部科學工業園區-台南園區),Taiwan EPA,0.9021822452545166,0.10188091699998836
RB-00600,運輸 一般事業廢棄物-運輸 tkm,Tier 1 - 台灣本地,以柴油動力垃圾車清除運輸一般廢棄物,,True,True,1:以柴油動力垃圾車清除運輸一般廢棄物 | 3:以柴油動力垃圾車清除運輸一般廢棄物,1,以柴油動力垃圾車清除運輸一般廢棄物,Taiwan EPA,0.9500000000000001,0.10041325000000256
RB-00601,其他電力 其他未分類製程-其他未歸類設施 外購電力 千度,Tier 2 - 國際產業,"Electricity Low Voltage, domestic use General",,True,True,1:electricity low voltage domestic use general | 2:electricity | 3:electricity,2,"Electricity Low Voltage, domestic use General",Idemat,0.7827832698822021,0.10580329199999028
RB-00602,柴油 引擎發電程序-柴油引擎 固定 (E) 公秉,Tier 1 - 台灣本地,柴油（於水路運輸移動源使用，2017）,,False,False,,1,柴油(未燃燒，2022),Taiwan EPA/MOE,1.0,0.1051241669999996
RB-00603,柴油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,True,False,3:柴油 於鐵路運輸與非道路運輸移動源使用,1,柴油(於捕撈移動源使用，2021),Taiwan EPA,1.0,0.10394708299999422
RB-00604,車用汽油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.10374374999999247
RB-00605,車用汽油 非製造程序-堆高機 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2018）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.10303045800000632
RB-00606,滅火器 消防活動-消防設施 逸散 (F) 公噸,Tier 2 - 國際產業,Blast furnace gas,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.14331395800000735
RB-00607,水肥 水肥處理程序-化糞池 逸散 (F) 人小時,Tier 1 - 台灣本地,廢(污)水處理服務(科技部新竹科學工業園區管理局竹南園區污水處理廠),,False,False,,2,Sewage Treatment Facilities,EPA Supply Chain v1.3.0,0.7956345677375793,0.10287591699999155
RB-00608,乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,,False,False,,1,乙炔,Taiwan EPA,1.0,0.10239037499999881
RB-00609,銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10170316700001081
RB-00610,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12376254099999073
RB-00611,PFC-14，四氟化碳，CF4 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11150349999999776
RB-00612,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-冰水機 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11867208400001061
RB-00613,HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1100968340000037
RB-00614,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-冰水機 逸散 (F) 公噸",Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10986508300000253
RB-00615,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12243791600000975
RB-00616,HFC-23/R-23三氟甲烷，CHF3 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11069200000000023
RB-00617,HFC-23/R-23三氟甲烷，CHF3 冷媒補充-冰水機 逸散 (F) 公噸,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10621650000000216
RB-00618,R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10959391699999799
RB-00619,HFC-23/R-23三氟甲烷，CHF3 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11168966699999316
RB-00620,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸",Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11140108300000406
RB-00621,R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11212370900000224
RB-00622,HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10970425000000716
RB-00623,R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11608337500000232
RB-00624,採購貨物上游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.0017713749999899164
RB-00625,貨物下游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.0016019999999912216
RB-00626,採購貨物上游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014681250000023738
RB-00627,貨物下游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014221660000117708
RB-00628,採購貨物上游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014881659999872454
RB-00629,貨物下游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.001582458000001452
RB-00630,錳鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,錳(未經塑性加工),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09320216700000117
RB-00631,氬氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,車用汽油(於移動源使用，2015),,False,False,,1,氬氣,Taiwan EPA,1.0,0.09436733299999389
RB-00632,潤滑油 購買商品之上游排放 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,False,False,,1,潤滑油(未燃燒，2021),Taiwan EPA,1.0,0.09220487500000729
RB-00633,氬氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,車用汽油(於移動源使用，2015),,False,False,,1,氬氣,Taiwan EPA,1.0,0.0948940829999998
RB-00634,氧氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,氧氣,,True,True,1:氧氣,1,氧氣,Taiwan EPA,1.0,0.09194775000000277
RB-00635,天然氣 蒸煮製程-蒸煮鍋 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09919566599999996
RB-00636,天然氣 蒸煮製程-蒸煮鍋 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.0968811249999959
RB-00637,天然氣 蒸煮製程-蒸煮鍋 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09753687500000296
RB-00638,天然氣 蒸煮製程-蒸煮鍋 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09697624999999732
RB-00639,天然氣 殺菌製程-殺菌釜 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09963987499999405
RB-00640,天然氣 殺菌製程-殺菌釜 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09747266700000523
RB-00641,天然氣 殺菌製程-殺菌釜 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09751029200000971
RB-00642,天然氣 殺菌製程-殺菌釜 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09761741699999504
RB-00643,液化石油氣 烘焙製程-隧道式烤爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.09965220899999849
RB-00644,液化石油氣 烘焙製程-隧道式烤爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.09770133300000339
RB-00645,液化石油氣 烘焙製程-隧道式烤爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.09788624999998774
RB-00646,液化石油氣 烘焙製程-隧道式烤爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.09835879199999908
RB-00647,天然氣 乾燥製程-噴霧乾燥機 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10084395799999868
