Training ID,原始採購品名,標準品名,大類,子類,資料型態,主要材料,建議規格欄位,常用單位,Scope 3候選類別,排放係數匹配關鍵字,資料品質,訓練備註,適用產業
PI-0385,定位環,定位環,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0386,定位環 pcs,定位環,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0387,定位環 常用規格,定位環,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0388,定位環-採購,定位環,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0389,澆口套,澆口套,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0390,澆口套 pcs,澆口套,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0391,澆口套 常用規格,澆口套,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0392,澆口套-採購,澆口套,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0393,CNC模具加工費,CNC模具加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0394,CNC模具加工費 pcs,CNC模具加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0395,CNC模具加工費 常用規格,CNC模具加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0396,CNC模具加工費-採購,CNC模具加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0397,放電加工費,放電加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0398,放電加工費 pcs,放電加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0399,放電加工費 常用規格,放電加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0400,放電加工費-採購,放電加工費,模具與治具,模具零件/委外,資本品/服務,工具鋼/加工服務,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1或2,tool steel / machining service,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑橡膠/金屬加工/機械
PI-0401,瓦楞紙箱,瓦楞紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0402,瓦楞紙箱 pcs,瓦楞紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0403,瓦楞紙箱 常用規格,瓦楞紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0404,瓦楞紙箱-採購,瓦楞紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0405,彩盒,彩盒,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0406,彩盒 pcs,彩盒,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0407,彩盒 常用規格,彩盒,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0408,彩盒-採購,彩盒,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0409,牛皮紙箱,牛皮紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0410,牛皮紙箱 pcs,牛皮紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0411,牛皮紙箱 常用規格,牛皮紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0412,牛皮紙箱-採購,牛皮紙箱,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0413,PE塑膠袋,PE塑膠袋,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0414,PE塑膠袋 pcs,PE塑膠袋,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0415,PE塑膠袋 常用規格,PE塑膠袋,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0416,PE塑膠袋-採購,PE塑膠袋,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0417,氣泡布,氣泡布,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0418,氣泡布 pcs,氣泡布,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0419,氣泡布 常用規格,氣泡布,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0420,氣泡布-採購,氣泡布,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0421,EPE珍珠棉,EPE珍珠棉,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0422,EPE珍珠棉 pcs,EPE珍珠棉,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0423,EPE珍珠棉 常用規格,EPE珍珠棉,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0424,EPE珍珠棉-採購,EPE珍珠棉,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0425,伸縮膜,伸縮膜,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0426,伸縮膜 pcs,伸縮膜,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
PI-0427,伸縮膜 常用規格,伸縮膜,包裝材料,紙塑包材,包材,紙/塑膠/木材,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,paper packaging / plastic packaging / wood pallet,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,全產業/包材印刷/批發
